record_id,performance_month,quarter,fiscal_year,zone,cluster,branch,wealth_manager_id,wealth_manager_name,employee_grade,product_category,product_name,source_system,target_amount,achieved_amount,revenue_amount,customer_count,active_clients,data_quality_issue,meeting_context
REC003603,2026-07-31,Q3,2026,"Kolkata South",Behala,"Behala Main",WM056,"Aditi Banerjee","Senior Manager",Asset,"Home Loan","Loan RA",15888189.00,11335426.49,133292.73,20,244,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC004455,2026-05-31,Q2,2026,"Kolkata East",Rajarhat,"Rajarhat Main",WM015,"Anirban Ghosh","Deputy Manager",Fee,Cards,"Cards RA",73.00,72.00,78732.28,29,282,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC002271,2026-04-30,Q2,2026,"Kolkata East","Salt Lake","City Centre",WM013,"Rahul Pal","Deputy Manager",Asset,"Business Loan","Loan RA",13433028.00,12819986.68,90516.48,28,130,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC003080,2026-05-31,Q2,2026,"Kolkata South","New Alipore",Chetla,WM087,"Sneha Ghosh",Manager,Fee,Cards,"Cards RA",111.00,96.00,122101.53,27,306,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC003444,2026-07-31,Q3,2026,"Kolkata East",Rajarhat,"Chinar Park",WM075,"Sohini Sharma",Manager,Investment,Demat,"Demat RA",48.00,49.00,19338.83,8,135,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC002256,2026-09-30,Q3,2026,"Kolkata East","Salt Lake","Salt Lake Sector 5",WM034,"Ritwik Singh","Deputy Manager",Fee,Forex,"Forex RA",337653.00,279204.69,6483.61,15,242,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC000415,2026-04-30,Q2,2026,"Kolkata Central",Dalhousie,"Brabourne Road",WM020,"Rohan Ali",Manager,Asset,"Personal Loan","Loan RA",3806763.00,2987447.68,13246.77,17,116,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC003331,2026-04-30,Q2,2026,"Kolkata South",Gariahat,"Hindustan Park",WM043,"Subhojit Khan","Deputy Manager",Investment,"Mutual Fund","Investment RA",3038646.00,2717526.88,14709.25,29,101,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC003013,2026-09-30,Q3,2026,"Kolkata Central",Dalhousie,"Brabourne Road",WM020,"Rohan Ali",Manager,Liability,FD,"Deposit RA",8308476.00,6185118.57,9348.79,53,275,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC001139,2026-06-30,Q2,2026,"Greater Kolkata",Howrah,Liluah,WM092,"Rahul Singh",Manager,Asset,"Personal Loan","Loan RA",2285596.00,1479629.47,10774.76,2,93,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC000061,2026-05-31,Q2,2026,"Kolkata Central","Park Street","Theatre Road",WM061,"Priya Roy",Manager,Asset,"Personal Loan","Loan RA",3112173.00,2670153.51,23484.06,9,115,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC004462,2026-08-31,Q3,2026,"Kolkata Central",Dalhousie,Lalbazar,WM060,"Rahul Dutta","Senior Manager",Liability,CASA,"CASA RA",4133143.00,4240870.31,14781.44,22,90,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC004459,2026-06-30,Q2,2026,"Kolkata East","Salt Lake",Karunamoyee,WM099,"Aarav Roy","Deputy Manager",Asset,"Personal Loan","Loan RA",1167267.00,1127593.32,12161.45,17,133,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC002623,2026-08-31,Q3,2026,"Kolkata North",Shyambazar,Bagbazar,WM018,"Moumita Chakraborty",Manager,Liability,FD,"Deposit RA",5780208.00,5871517.23,17189.45,34,196,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC004667,2026-09-30,Q3,2026,"Kolkata East","EM Bypass","Science City",WM068,"Sohini Mukherjee","Senior Manager",Asset,"Home Loan","Loan RA",19451431.00,17185498.66,127567.21,9,127,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC004623,2026-05-31,Q2,2026,"Kolkata South",Behala,"Behala Main",WM026,"Sohini Pal","Senior Manager",Fee,Forex,"Forex RA",486379.00,419177.75,14115.20,31,233,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC001689,2026-06-30,Q2,2026,"Kolkata South",Garia,Patuli,WM096,"Riya Saha","Deputy Manager",Liability,"Deposit Mobilization","Deposit RA",15674011.00,15499014.30,21077.60,36,147,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC001591,2026-06-30,Q2,2026,"Kolkata East","EM Bypass",Kasba,WM064,"Subhojit Ghosh","Senior Manager",Fee,Insurance,"LI RA",610654.00,479427.11,65594.71,35,254,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC001808,2026-08-31,Q3,2026,"Greater Kolkata",Serampore,Rishra,WM010,"Priya Roy","Deputy Manager",Liability,FD,"Deposit RA",8266527.00,5964952.97,14821.09,68,276,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC003489,2026-05-31,Q2,2026,"Kolkata South",Behala,Thakurpukur,WM082,"Ritwik Pal",Manager,Fee,Cards,"Cards RA",64.00,61.00,84606.91,35,183,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC005038,2026-04-30,Q2,2026,"Kolkata Central","Park Street","Middleton Street",WM028,"Aditi Singh","Senior Manager",Fee,Forex,"Forex RA",420795.00,355495.65,10823.31,12,93,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC002329,2026-04-30,Q2,2026,"Kolkata East","Salt Lake","City Centre",WM013,"Rahul Pal","Deputy Manager",Liability,"Deposit Mobilization","Deposit RA",7528539.00,7608545.33,14707.37,40,122,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC001569,2026-07-31,Q3,2026,"Kolkata South",Gariahat,"Hindustan Park",WM043,"Subhojit Khan","Deputy Manager",Liability,FD,"Deposit RA",8761357.00,8209800.51,20084.77,36,82,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC002872,2026-08-31,Q3,2026,"Greater Kolkata",Serampore,Konnagar,WM100,"Arjun Singh","Deputy Manager",Asset,"Business Loan","Loan RA",11901867.00,7744133.53,50093.79,23,126,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC000829,2026-07-31,Q3,2026,"Kolkata South","New Alipore",Alipore,WM072,"Anirban Bose",Manager,Liability,CASA,"CASA RA",2008397.00,2253693.51,6669.08,26,80,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC000956,2026-07-31,Q3,2026,"Kolkata South",Gariahat,"Hindustan Park",WM076,"Poulami Ghosh",Manager,Liability,"Deposit Mobilization","Deposit RA",16518853.00,17628163.55,30584.92,20,203,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC002890,2026-09-30,Q3,2026,"Greater Kolkata",Howrah,Bally,WM069,"Ishaan Chatterjee","Senior Manager",Asset,"Business Loan","Loan RA",5836338.00,4779908.47,49561.69,12,96,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC002965,2026-05-31,Q2,2026,"Kolkata Central","Park Street","Middleton Street",WM074,"Priya Dutta","Deputy Manager",Asset,"Home Loan","Loan RA",18419201.00,14248281.43,100919.17,21,342,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC000419,2026-07-31,Q3,2026,"Kolkata South",Behala,Thakurpukur,WM057,"Sohini Gupta",Manager,Asset,"Home Loan","Loan RA",17792924.00,12700458.97,64658.69,26,231,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC003400,2026-06-30,Q2,2026,"Kolkata East","New Town",Ecospace,WM066,"Aditi Sen","Deputy Manager",Asset,"Business Loan","Loan RA",9733365.00,7891624.88,55349.27,23,301,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC000620,2026-04-30,Q2,2026,"Kolkata Central",Dalhousie,"BBD Bag",WM016,"Subhojit Bose","Deputy Manager",Investment,"Mutual Fund","Investment RA",2089741.00,1634177.75,9203.21,12,136,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC000608,2026-05-31,Q2,2026,"Kolkata East",Rajarhat,"Chinar Park",WM075,"Sohini Sharma",Manager,Investment,"Mutual Fund","Investment RA",1433018.00,1042708.10,7918.57,19,93,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC001461,2026-04-30,Q2,2026,"Kolkata North","Lake Town","Bangur Avenue",WM030,"Subhojit Banerjee","Senior Manager",Asset,"Home Loan","Loan RA",7095032.00,7092814.18,32195.72,28,269,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC003408,2026-07-31,Q3,2026,"Kolkata East","EM Bypass","Science City",WM068,"Sohini Mukherjee","Senior Manager",Asset,"Home Loan","Loan RA",4487550.00,4110403.34,21359.08,33,327,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC002888,2026-05-31,Q2,2026,"Greater Kolkata",Serampore,Rishra,WM010,"Priya Roy","Deputy Manager",Asset,"Business Loan","Loan RA",14157365.00,10140746.33,51284.79,12,116,INCORRECT_PRODUCT_NAME,"Q2-Q3 review for Q4 target achievement planning"
REC002734,2026-04-30,Q2,2026,"Kolkata East",Rajarhat,"Chinar Park",WM075,"Sohini Sharma",Manager,Asset,"Home Loan","Loan RA",6921201.00,5654360.06,60347.69,25,87,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC002025,2026-05-31,Q2,2026,"Kolkata East","Salt Lake",Karunamoyee,WM006,"Anirban Singh","Senior Manager",Fee,Insurance,"LI RA",639437.00,487141.94,77813.11,10,314,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC004337,2026-07-31,Q3,2026,"Kolkata South",Garia,"Garia Main",WM077,"Tania Ghosh",Manager,Liability,"Deposit Mobilization","Deposit RA",13692084.00,12804973.97,28720.97,35,122,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC005167,2026-04-30,Q2,2026,"Kolkata East","Salt Lake","Salt Lake Sector 1",WM039,"Rahul Bose",Manager,Liability,"Deposit Mobilization","Deposit RA",11226093.00,9458935.49,26208.71,24,208,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC000208,2026-07-31,Q3,2026,"Kolkata East","Salt Lake","Salt Lake Sector 1",WM039,"Rahul Bose",Manager,Liability,"Deposit Mobilization","Deposit RA",15024938.00,12857770.61,22152.71,33,233,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC004967,2026-06-30,Q2,2026,"Kolkata South",Behala,Sakherbazar,WM007,"Moumita Khan","Senior Manager",Liability,FD,"Deposit RA",4980913.00,4051916.54,15653.30,67,264,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC002864,2026-09-30,Q3,2026,"Kolkata South",Tollygunge,"Golf Green",WM062,"Anirban Singh","Senior Manager",Fee,Forex,"Forex RA",280365.00,203702.89,3629.30,15,312,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC004787,2026-09-30,Q3,2026,"Kolkata East",Rajarhat,"Chinar Park",WM052,"Subhojit Sen","Deputy Manager",Asset,"Personal Loan","Loan RA",3678537.00,3716714.55,36272.77,4,218,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC002291,2026-08-31,Q3,2026,"Kolkata North",Shyambazar,Bagbazar,WM093,"Abhishek Ali",Manager,Fee,Insurance,"LI RA",612130.00,560454.14,99741.08,18,217,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC002110,2026-08-31,Q3,2026,"Kolkata East",Rajarhat,Teghoria,WM041,"Priya Jain","Deputy Manager",Fee,Forex,"Forex RA",374999.00,376922.16,9533.53,23,224,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC002641,2026-09-30,Q3,2026,"Greater Kolkata",Serampore,"City Centre",WM021,"Subhojit Chatterjee","Senior Manager",Liability,"Deposit Mobilization","Deposit RA",14153183.00,10534230.69,36192.23,43,103,WRONG_ZONE_CLUSTER_MAPPING,"Q2-Q3 review for Q4 target achievement planning"
REC001247,2026-05-31,Q2,2026,"Kolkata East","EM Bypass",Kasba,WM064,"Subhojit Ghosh","Senior Manager",Investment,Demat,"Demat RA",72.00,75.00,41316.63,1,231,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC001996,2026-07-31,Q3,2026,"Kolkata Central",Dalhousie,"Brabourne Road",WM020,"Rohan Ali",Manager,Asset,"Business Loan","Loan RA",4014610.00,3635865.95,39617.68,35,302,INCORRECT_PRODUCT_NAME,"Q2-Q3 review for Q4 target achievement planning"
REC003882,2026-09-30,Q3,2026,"Kolkata East","New Town","New Town Action Area II",WM032,"Sayan Gupta","Deputy Manager",Fee,Cards,"Cards RA",91.00,81.00,94751.75,21,297,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC003362,2026-04-30,Q2,2026,"Kolkata Central",Dalhousie,"BBD Bag",WM090,"Aditi Bose","Deputy Manager",Asset,"Personal Loan","Loan RA",804926.00,720526.02,6871.74,26,328,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC000507,2026-08-31,Q3,2026,"Kolkata East","New Town","New Town Action Area I",WM085,"Nisha Roy","Deputy Manager",Asset,"Home Loan","Loan RA",7185480.00,6659883.25,41724.39,27,244,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC001932,2026-06-30,Q2,2026,"Kolkata Central","Park Street","Park Street Main",WM048,"Abhishek Pal","Senior Manager",Asset,"Home Loan","Loan RA",18694922.00,14820886.52,104488.48,9,174,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC001811,2026-09-30,Q3,2026,"Kolkata North","Lake Town","Bangur Avenue",WM088,"Abhishek Chatterjee","Senior Manager",Fee,Insurance,"LI RA",586589.00,408576.96,59798.10,24,279,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC001570,2026-09-30,Q3,2026,"Kolkata South",Garia,Patuli,WM096,"Riya Saha","Deputy Manager",Liability,"Deposit Mobilization","Deposit RA",12320306.00,10479466.23,19982.56,33,254,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC001581,2026-04-30,Q2,2026,"Kolkata Central","Park Street","Park Street Main",WM053,"Ishaan Das","Deputy Manager",Asset,"Home Loan","Loan RA",4719891.00,4501471.42,19002.16,24,280,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC000297,2026-05-31,Q2,2026,"Kolkata Central",Esplanade,"Esplanade Main",WM008,"Aarav Chatterjee","Senior Manager",Fee,Forex,"Forex RA",148772.00,132970.26,4140.38,27,270,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC003932,2026-07-31,Q3,2026,"Kolkata East",Rajarhat,"Rajarhat Main",WM015,"Anirban Ghosh","Deputy Manager",Fee,Forex,"Forex RA",286842.00,281905.73,9347.30,17,206,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC005017,2026-09-30,Q3,2026,"Kolkata South","New Alipore",Chetla,WM087,"Sneha Ghosh",Manager,Asset,"Home Loan","Loan RA",14742958.00,15365058.84,80702.56,7,339,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC003800,2026-09-30,Q3,2026,"Greater Kolkata",Serampore,Uttarpara,WM081,"Ritwik Mukherjee","Senior Manager",Liability,FD,"Deposit RA",4487477.00,3126000.84,11684.65,26,229,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC000679,2026-06-30,Q2,2026,"Kolkata East","Salt Lake","City Centre",WM086,"Anirban Sharma","Senior Manager",Asset,"Home Loan","Loan RA",6482120.00,5529871.58,39200.71,1,225,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC003210,2026-06-30,Q2,2026,"Kolkata North",Shyambazar,Bagbazar,WM018,"Moumita Chakraborty",Manager,Asset,"Home Loan","Loan RA",5634045.00,4404526.65,31421.11,1,183,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC001360,2026-09-30,Q3,2026,"Greater Kolkata",Serampore,Rishra,WM038,"Ritwik Sharma",Manager,Liability,CASA,"CASA RA",3178327.00,2004894.57,7242.03,45,264,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC001781,2026-05-31,Q2,2026,"Greater Kolkata",Serampore,Konnagar,WM100,"Arjun Singh","Deputy Manager",Investment,Demat,"Demat RA",35.00,34.00,23298.29,10,105,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC002218,2026-09-30,Q3,2026,"Kolkata East","EM Bypass","Science City",WM068,"Sohini Mukherjee","Senior Manager",Fee,Forex,"Forex RA",158791.00,164143.97,2130.11,20,315,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC004031,2026-04-30,Q2,2026,"Kolkata Central",Esplanade,Dharmatala,WM089,"Aditi Bose","Deputy Manager",Investment,Demat,"Demat RA",69.00,50.00,43784.54,14,169,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC002630,2026-06-30,Q2,2026,"Kolkata South",Garia,Naktala,WM058,"Rahul Gupta","Senior Manager",Liability,CASA,"CASA RA",3077613.00,2904874.30,8059.50,21,287,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC005203,2026-04-30,Q2,2026,"Kolkata South",Gariahat,"Hindustan Park",WM076,"Poulami Ghosh",Manager,Fee,Forex,"Forex RA",130891.00,141264.73,3824.77,8,164,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC005442,2026-05-31,Q2,2026,"Kolkata Central","Park Street","Park Street Main",WM048,"Abhishek Pal","Senior Manager",Liability,FD,"Deposit RA",4460286.00,3909468.79,5176.34,43,80,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC002349,2026-08-31,Q3,2026,"Kolkata Central","Park Street","Middleton Street",WM029,"Nisha Gupta","Senior Manager",Liability,"Deposit Mobilization","Deposit RA",10841206.00,8080413.42,8328.13,18,297,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC004822,2026-06-30,Q2,2026,"Kolkata Central","Park Street","Middleton Street",WM074,"Priya Dutta","Deputy Manager",Investment,Demat,"Demat RA",64.00,33.00,19921.85,16,264,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC003914,2026-08-31,Q3,2026,"Greater Kolkata",Howrah,"Howrah Main",WM017,"Subhojit Roy","Senior Manager",Asset,"Personal Loan","Loan RA",1608536.00,1274291.68,14693.52,20,344,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC004228,2026-05-31,Q2,2026,"Kolkata Central","Park Street","Middleton Street",WM074,"Priya Dutta","Deputy Manager",Fee,Cards,"Cards RA",76.00,70.00,47396.53,19,282,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC005190,2026-08-31,Q3,2026,"Kolkata North","BT Road",Baranagar,WM037,"Sayan Agarwal","Deputy Manager",Investment,"Mutual Fund","Investment RA",2744839.00,1664396.02,13299.50,27,228,INCORRECT_PRODUCT_NAME,"Q2-Q3 review for Q4 target achievement planning"
REC001237,2026-04-30,Q2,2026,"Kolkata South",Garia,Patuli,WM096,"Riya Saha","Deputy Manager",Fee,Forex,"Forex RA",243680.00,211229.37,7230.71,31,272,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC003804,2026-06-30,Q2,2026,"Kolkata Central",Dalhousie,"BBD Bag",WM090,"Aditi Bose","Deputy Manager",Asset,"Business Loan","Loan RA",4955767.00,5203962.00,39102.35,7,271,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC001937,2026-09-30,Q3,2026,"Greater Kolkata",Serampore,Uttarpara,WM067,"Subhojit Chatterjee","Senior Manager",Asset,"Home Loan","Loan RA",5006106.00,3614578.11,14892.47,31,344,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC001477,2026-05-31,Q2,2026,"Kolkata South",Behala,"Behala Main",WM056,"Aditi Banerjee","Senior Manager",Asset,"Personal Loan","Loan RA",899972.00,791195.03,7386.56,18,159,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC003023,2026-09-30,Q3,2026,"Kolkata South",Behala,Thakurpukur,WM057,"Sohini Gupta",Manager,Asset,"Home Loan","Loan RA",9831671.00,8593428.05,76539.42,16,117,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC003279,2026-05-31,Q2,2026,"Kolkata Central",Dalhousie,"BBD Bag",WM083,"Abhishek Agarwal","Senior Manager",Fee,Forex,"Forex RA",477388.00,303951.13,3597.95,31,190,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC000662,2026-07-31,Q3,2026,"Greater Kolkata",Serampore,Uttarpara,WM084,"Rohan Sen","Senior Manager",Investment,"Mutual Fund","Investment RA",6895879.00,4502638.01,37246.79,15,244,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC002988,2026-04-30,Q2,2026,"Kolkata North","BT Road",Sinthi,WM080,"Nisha Khan","Senior Manager",Fee,Forex,"Forex RA",476611.00,0.00,0.00,15,198,NULL_AMOUNT,"Q2-Q3 review for Q4 target achievement planning"
REC003215,2026-04-30,Q2,2026,"Kolkata Central",Esplanade,"Esplanade Main",WM008,"Aarav Chatterjee","Senior Manager",Liability,"Deposit Mobilization","Deposit RA",8137329.00,6591845.29,24323.37,41,99,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC003141,2026-04-30,Q2,2026,"Kolkata South",Garia,"Salt Lake Sector 1",WM055,"Subhojit Saha","Senior Manager",Fee,Insurance,"LI RA",404155.00,359553.41,46977.75,31,82,WRONG_ZONE_CLUSTER_MAPPING,"Q2-Q3 review for Q4 target achievement planning"
REC003274,2026-09-30,Q3,2026,"Kolkata South",Behala,Thakurpukur,WM050,"Subhojit Ghosh","Senior Manager",Liability,"Deposit Mobilization","Deposit RA",14077922.00,13942933.75,52804.87,11,167,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC004770,2026-07-31,Q3,2026,"Greater Kolkata",Serampore,Rishra,WM047,"Anirban Singh",Manager,Investment,"Mutual Fund","Investment RA",2288591.00,1455183.66,8437.73,10,89,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC002106,2026-09-30,Q3,2026,"Kolkata East",Rajarhat,Teghoria,WM041,"Priya Jain","Deputy Manager",Fee,Insurance,"LI RA",693103.00,585357.06,49031.56,25,219,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC005027,2026-09-30,Q3,2026,"Greater Kolkata",Serampore,Rishra,WM010,"Priya Roy","Deputy Manager",Asset,"Home Loan","Loan RA",5343081.00,4149985.28,49440.28,3,110,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC000586,2026-07-31,Q3,2026,"Kolkata South",Gariahat,Ballygunge,WM097,"Priya Banerjee","Senior Manager",Investment,"Mutual Fund","Investment RA",2105578.00,1956743.47,17004.02,30,129,Clean,"Q2-Q3 review for Q4 target achievement planning"
